id,title_info_primary_tsi,date_start_dtsi,date_start_tsim,subject_bbox_geospatial,subject_geojson_facet_ssim,filenames_ssim,exemplary_image_ssi
commonwealth:cj82kx27h,Bavariae Palatinatus vulgo die Ober-Pfaltz in subjacentes ejusdem praefecturas accuratissime divisus,1698-01-01T00:00:00Z,1698,"ENVELOPE(10.54\, 12.58\, 50.01\, 48.58)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[11.5\,48.5]}\,""properties"":{""placename"":""Bavaria\, Germany""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[10.54\,48.58]\,[12.58\,48.58]\,[12.58\,50.01]\,[10.54\,50.01]\,[10.54\,48.58]]]}\,""bbox"":[10.54\,48.58\,12.58\,50.01]}",06_01_009945,commonwealth:cj82kx28s
commonwealth:cj82m423t,"A mapp of ye improved part of Pensilvania in America, divided into countyes, townships, and lotts",1689-01-01T00:00:00Z,1689,"ENVELOPE(-75.3756\, -74.4812\, 40.0758\, 39.374)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-75.15\,39.95]}\,""properties"":{""placename"":""Philadelphia\, PA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-75.3756\,39.374]\,[-74.4812\,39.374]\,[-74.4812\,40.0758]\,[-75.3756\,40.0758]\,[-75.3756\,39.374]]]}\,""bbox"":[-75.3756\,39.374\,-74.4812\,40.0758]}",06_01_010218,commonwealth:cj82m4243
commonwealth:ht250753j,Thun-Interlaken,1885-01-01T00:00:00Z,1885,"ENVELOPE(7.48\, 7.93\, 46.79\, 46.58)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[7.621663\,46.751176]}\,""properties"":{""placename"":""Thun\, Switzerland""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[7.48\,46.58]\,[7.93\,46.58]\,[7.93\,46.79]\,[7.48\,46.79]\,[7.48\,46.58]]]}\,""bbox"":[7.48\,46.58\,7.93\,46.79]}",06_01_015172,commonwealth:ht250754t
commonwealth:s1784p36w,North Western America showing the territory ceded by Russia to United States,1867-01-01T00:00:00Z,1867,"ENVELOPE(140.0\, -115.0\, 75.0\, 50.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-153.0\,65.0]}\,""properties"":{""placename"":""Alaska""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-220.0\,50.0]\,[-115.0\,50.0]\,[-115.0\,75.0]\,[-220.0\,75.0]\,[-220.0\,50.0]]]}\,""bbox"":[140.0\,50.0\,-115.0\,75.0]}",map_020C,commonwealth:s1784p375
commonwealth:z603vv297,"A chart of Delawar River from Bombay Hook to Ridley Creek, with soundings &c taken by Lt. Knight of the Navy",1779-01-01T00:00:00Z,1779,"ENVELOPE(-75.2341\, -74.582\, 40.0043\, 39.4847)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-75.2667\,41.9333]}\,""properties"":{""placename"":""Delaware River""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-75.2341\,39.4847]\,[-74.582\,39.4847]\,[-74.582\,40.0043]\,[-75.2341\,40.0043]\,[-75.2341\,39.4847]]]}\,""bbox"":[-75.2341\,39.4847\,-74.582\,40.0043]}",06_01_010112,commonwealth:z603vv300
commonwealth:cj82kz14n,"A map of the Isle of Wight Portsea Halinge, also the islands of Iarsey & Garnsey which are part of Hampshire",1700-01-01T00:00:00Z,1700,"ENVELOPE(-1.3917\, -0.582\, 50.484\, 50.321)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-1.333333\,50.666667]}\,""properties"":{""placename"":""Isle of Wight (county)\, United Kingdom""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-1.3917\,50.321]\,[-0.582\,50.321]\,[-0.582\,50.484]\,[-1.3917\,50.484]\,[-1.3917\,50.321]]]}\,""bbox"":[-1.3917\,50.321\,-0.582\,50.484]}",06_01_010021,commonwealth:cj82kz15x
commonwealth:cj82kn81n,"E.P. Dutton & Co.'s railroad, steam boat & stage route map of New England, New-York and Canada",1863-01-01T00:00:00Z,1863,"ENVELOPE(-80.0\, -67.0\, 48.0\, 40.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-75.0\,43.0]}\,""properties"":{""placename"":""New York""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-80.0\,40.0]\,[-67.0\,40.0]\,[-67.0\,48.0]\,[-80.0\,48.0]\,[-80.0\,40.0]]]}\,""bbox"":[-80.0\,40.0\,-67.0\,48.0]}",06_01_009202,commonwealth:cj82kn82x
commonwealth:9g54xk08q,Orbis typus universalis iuxta hydrographorum traditionem exactissime depicta 1522 L.F,1525-01-01T00:00:00Z,1525,"ENVELOPE(-60.0\, 129.0\, 77.0\, -38.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[15.016\,56.2]}},{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[87.633\,43.8]}},{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[16.066\,2.383]}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-60.0\,-38.0]\,[129.0\,-38.0]\,[129.0\,77.0]\,[-60.0\,77.0]\,[-60.0\,-38.0]]]}\,""bbox"":[-60.0\,-38.0\,129.0\,77.0]}",06_01_008021,commonwealth:9g54xk090
commonwealth:4m90ff88c,Map of the south-western part of British Columbia,1892-01-01T00:00:00Z,1892,"ENVELOPE(-129.95566736706303\, -118.87942026133987\, 52.9340968886609\, 47.08433729676372)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-125.0\,55.0]}\,""properties"":{""placename"":""British Columbia""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-129.95566736706303\,47.08433729676372]\,[-118.87942026133987\,47.08433729676372]\,[-118.87942026133987\,52.9340968886609]\,[-129.95566736706303\,52.9340968886609]\,[-129.95566736706303\,47.08433729676372]]]}\,""bbox"":[-129.95566736706303\,47.08433729676372\,-118.87942026133987\,52.9340968886609]}",06_01_011602,commonwealth:4m90ff89n
commonwealth:4m90fc69r,Clason's map of Los Angeles,1920-01-01T00:00:00Z,1920,"ENVELOPE(-118.339928\, -118.181559\, 34.157379\, 33.958447)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-118.2333\,34.05]}\,""properties"":{""placename"":""Los Angeles\, CA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-118.339928\,33.958447]\,[-118.181559\,33.958447]\,[-118.181559\,34.157379]\,[-118.339928\,34.157379]\,[-118.339928\,33.958447]]]}\,""bbox"":[-118.339928\,33.958447\,-118.181559\,34.157379]}",06_01_011450,commonwealth:4m90fc70h
commonwealth:hx11z0968,Carte Nouvellement Releve de La presantation a Frontenac,1758-01-01T00:00:00Z,1758,"ENVELOPE(-76.65\, -75.416667\, 44.733333\, 43.816667)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-65.0\,49.5]}\,""properties"":{""placename"":""Saint Lawrence River""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-76.65\,43.816667]\,[-75.416667\,43.816667]\,[-75.416667\,44.733333]\,[-76.65\,44.733333]\,[-76.65\,43.816667]]]}\,""bbox"":[-76.65\,43.816667\,-75.416667\,44.733333]}",add_ms_57707_3,commonwealth:hx11z097j
commonwealth:q524n446j,Chart containing part of the Icy Sea with the adjacent coast of Asia and America,1768-01-01T00:00:00Z,1768,"ENVELOPE(158.58\, -107.58\, 82.0\, 60.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-175.0\,60.0]}\,""properties"":{""placename"":""Bering Sea""}},{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-169.0\,66.0]}\,""properties"":{""placename"":""Bering Strait""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-201.42\,60.0]\,[-107.58\,60.0]\,[-107.58\,82.0]\,[-201.42\,82.0]\,[-201.42\,60.0]]]}\,""bbox"":[158.58\,60.0\,-107.58\,82.0]}",4000137_0008,commonwealth:q524n667q
commonwealth:q524n353r,The story map of flying,1944-01-01T00:00:00Z,1944,"ENVELOPE(-180.0\, 180.0\, 90.0\, -60.0)","{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-180.0\,-60.0]\,[180.0\,-60.0]\,[180.0\,90.0]\,[-180.0\,90.0]\,[-180.0\,-60.0]]]}\,""bbox"":[-180.0\,-60.0\,180.0\,90.0]}",06_01_014705,commonwealth:q524n3541
commonwealth:6h446v657,Insurance map of Charlestown : portions of Roxbury (now annexed to Boston) and Cambridge,1868-01-01T00:00:00Z,1868,"ENVELOPE(-71.073\, -71.066\, 42.384\, 42.38)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-71.05\,42.3667]}\,""properties"":{""placename"":""Charlestown\, MA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-71.073\,42.38]\,[-71.066\,42.38]\,[-71.066\,42.384]\,[-71.073\,42.384]\,[-71.073\,42.38]]]}\,""bbox"":[-71.073\,42.38\,-71.066\,42.384]}",G1234_B6_2C38G475_S2_1868x_0010,commonwealth:tm70rw46k
commonwealth:ht250515q,Cruchley's new plan of London shewing all the new and intended improvements to the present time,1838-01-01T00:00:00Z,1838,"ENVELOPE(-0.176\, -0.048\, 51.538\, 51.485)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-0.093145\,51.514248]}\,""properties"":{""placename"":""London\, England""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-0.176\,51.485]\,[-0.048\,51.485]\,[-0.048\,51.538]\,[-0.176\,51.538]\,[-0.176\,51.485]]]}\,""bbox"":[-0.176\,51.485\,-0.048\,51.538]}",06_01_014907,commonwealth:ht2505160
commonwealth:ht24zx79h,Insurance map of Boston : volume 2,1870-01-01T00:00:00Z,1870,"ENVELOPE(-71.045\, -71.038\, 42.376\, 42.371)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-71.0333\,42.3667]}\,""properties"":{""placename"":""East Boston\, MA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-71.045\,42.371]\,[-71.038\,42.371]\,[-71.038\,42.376]\,[-71.045\,42.376]\,[-71.045\,42.371]]]}\,""bbox"":[-71.045\,42.371\,-71.038\,42.376]}",06_01_012555,commonwealth:ht24zx808
commonwealth:cj82kp272,"Map showing the Atchison, Topeka and Santa Fe railroad system",1885-01-01T00:00:00Z,1885,"ENVELOPE(-127.13755561250444\, -86.24125344423925\, 45.95932541436974\, 25.38649048216316)","{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-127.13755561250444\,25.38649048216316]\,[-86.24125344423925\,25.38649048216316]\,[-86.24125344423925\,45.95932541436974]\,[-127.13755561250444\,45.95932541436974]\,[-127.13755561250444\,25.38649048216316]]]}\,""bbox"":[-127.13755561250444\,25.38649048216316\,-86.24125344423925\,45.95932541436974]}",06_01_009216,commonwealth:cj82kp28b
commonwealth:cj82kk49g,Post route map of the State of Minnesota showing post offices with the intermediate distances and mail routes in operation on the 1st. of December 1895,1895-01-01T00:00:00Z,1895,"ENVELOPE(-97.5\, -89.5\, 49.25\, 43.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-94.0\,46.0]}\,""properties"":{""placename"":""Minnesota""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-97.5\,43.0]\,[-89.5\,43.0]\,[-89.5\,49.25]\,[-97.5\,49.25]\,[-97.5\,43.0]]]}\,""bbox"":[-97.5\,43.0\,-89.5\,49.25]}",06_01_009041,commonwealth:cj82kk507
commonwealth:ws859h30c,Frederick Bay ...,1776-01-01T00:00:00Z,1776,"ENVELOPE(-63.3048\, -61.5207\, 45.5419\, 45.3653)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-63.5\,46.0]}\,""properties"":{""placename"":""Détroit de Northumberland (strait)""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-63.3048\,45.3653]\,[-61.5207\,45.3653]\,[-61.5207\,45.5419]\,[-63.3048\,45.5419]\,[-63.3048\,45.3653]]]}\,""bbox"":[-63.3048\,45.3653\,-61.5207\,45.5419]}",06_01_008305,commonwealth:ws859h31n
commonwealth:9s161j75c,"Cape May City and vicinity, New Jersey",1880-01-01T00:00:00Z,1880,"ENVELOPE(-74.975\, -74.87\, 38.97\, 38.9275)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-74.9\,38.9333]}\,""properties"":{""placename"":""Cape May\, NJ""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-74.975\,38.9275]\,[-74.87\,38.9275]\,[-74.87\,38.97]\,[-74.975\,38.97]\,[-74.975\,38.9275]]]}\,""bbox"":[-74.975\,38.9275\,-74.87\,38.97]}",06_01_010909,commonwealth:9s161j76n
commonwealth:4m90fm831,The Daily Telegraph war map no. 3,1915-01-01T00:00:00Z,1915,"ENVELOPE(-6.094256844163956\, 16.18744977685386\, 64.27397424592331\, 48.13948468496868)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[15.016\,56.2]}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-6.094256844163956\,48.13948468496868]\,[16.18744977685386\,48.13948468496868]\,[16.18744977685386\,64.27397424592331]\,[-6.094256844163956\,64.27397424592331]\,[-6.094256844163956\,48.13948468496868]]]}\,""bbox"":[-6.094256844163956\,48.13948468496868\,16.18744977685386\,64.27397424592331]}",06_01_012042,commonwealth:4m90fm849
commonwealth:hx11z265p,2:d Position,1781-01-01T00:00:00Z,1781,"ENVELOPE(-76.086667\, -75.740833\, 37.172222\, 36.868056)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-76.0\,37.0]}\,""properties"":{""placename"":""Chesapeake Bay""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-76.086667\,36.868056]\,[-75.740833\,36.868056]\,[-75.740833\,37.172222]\,[-76.086667\,37.172222]\,[-76.086667\,36.868056]]]}\,""bbox"":[-76.086667\,36.868056\,-75.740833\,37.172222]}",add_ms_57715_15,commonwealth:hx11z266z
commonwealth:z603vq78b,"The United States of America, according to the Treaty of Peace of 1784",1784-01-01T00:00:00Z,1784,"ENVELOPE(-99.0\, -65.0\, 49.0\, 29.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-98.0\,38.0]}\,""properties"":{""placename"":""United States""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-99.0\,29.0]\,[-65.0\,29.0]\,[-65.0\,49.0]\,[-99.0\,49.0]\,[-99.0\,29.0]]]}\,""bbox"":[-99.0\,29.0\,-65.0\,49.0]}",510d47da-f0c8-a3d9-e040-e00a18064a99,commonwealth:z603vq79m
commonwealth:cj82m322b,"Post route map of the state of Indiana showing post offices with the intermediate distances on mail routes in operation on the 1st of December, 1903",1903-01-01T00:00:00Z,1903,"ENVELOPE(-88.38783455975044\, -84.47234044961819\, 42.08801747854045\, 37.52480025338934)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-86.0\,40.0]}\,""properties"":{""placename"":""Indiana""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-88.38783455975044\,37.52480025338934]\,[-84.47234044961819\,37.52480025338934]\,[-84.47234044961819\,42.08801747854045]\,[-88.38783455975044\,42.08801747854045]\,[-88.38783455975044\,37.52480025338934]]]}\,""bbox"":[-88.38783455975044\,37.52480025338934\,-84.47234044961819\,42.08801747854045]}",06_01_009095,commonwealth:cj82m323m
commonwealth:n8710667p,Java,1865-01-01T00:00:00Z,1865,"ENVELOPE(111.33\, 115.0\, -5.66\, -8.86)","{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[111.33\,-8.86]\,[115.0\,-8.86]\,[115.0\,-5.66]\,[111.33\,-5.66]\,[111.33\,-8.86]]]}\,""bbox"":[111.33\,-8.86\,115.0\,-5.66]}",5500_066,commonwealth:n8710668z
commonwealth:b85162884,"Map of Chautauque County, New York",1854-01-01T00:00:00Z,1854,"ENVELOPE(-79.77\, -79.05\, 42.57\, 42.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-79.4\,42.25]}\,""properties"":{""placename"":""Chautauqua (county)\, NY""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-79.77\,42.0]\,[-79.05\,42.0]\,[-79.05\,42.57]\,[-79.77\,42.57]\,[-79.77\,42.0]]]}\,""bbox"":[-79.77\,42.0\,-79.05\,42.57]}",06_01_010635,commonwealth:b8516289d
commonwealth:st74cx42q,A chart of the Caribe islands,1672-01-01T00:00:00Z,1672,"ENVELOPE(-67.0\, -59.0\, 19.0\, 10.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-62.0\,12.0]}\,""properties"":{""placename"":""Lesser Antilles""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-67.0\,10.0]\,[-59.0\,10.0]\,[-59.0\,19.0]\,[-67.0\,19.0]\,[-67.0\,10.0]]]}\,""bbox"":[-67.0\,10.0\,-59.0\,19.0]}",06_01_007938,commonwealth:st74cx430
commonwealth:4m90fh514,Map of Ontario and Quebec showing location and capacity of flour mills and elevators,1911-01-01T00:00:00Z,1911,"ENVELOPE(-84.0\, -68.0\, 49.0\, 42.0)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-72.0\,54.0]}\,""properties"":{""placename"":""Quebec""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-84.0\,42.0]\,[-68.0\,42.0]\,[-68.0\,49.0]\,[-84.0\,49.0]\,[-84.0\,42.0]]]}\,""bbox"":[-84.0\,42.0\,-68.0\,49.0]}",06_01_011722,commonwealth:4m90fh52d
commonwealth:4m90f5822,"Map of Augusta County, Virginia",1875-01-01T00:00:00Z,1875,"ENVELOPE(-79.5411466117998\, -78.64347793334308\, 38.54308821426782\, 37.80832102904342)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-79.1167\,38.1667]}\,""properties"":{""placename"":""Augusta (county)\, VA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-79.5411466117998\,37.80832102904342]\,[-78.64347793334308\,37.80832102904342]\,[-78.64347793334308\,38.54308821426782]\,[-79.5411466117998\,38.54308821426782]\,[-79.5411466117998\,37.80832102904342]]]}\,""bbox"":[-79.5411466117998\,37.80832102904342\,-78.64347793334308\,38.54308821426782]}",06_01_010988,commonwealth:4m90f583b
commonwealth:4m90f2815,Map of New-York,1898-01-01T00:00:00Z,1898,"ENVELOPE(-74.06\, -73.91\, 40.8\, 40.67)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-74.0\,40.7]}\,""properties"":{""placename"":""New York\, NY""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-74.06\,40.67]\,[-73.91\,40.67]\,[-73.91\,40.8]\,[-74.06\,40.8]\,[-74.06\,40.67]]]}\,""bbox"":[-74.06\,40.67\,-73.91\,40.8]}",06_01_010756,commonwealth:4m90f282f
commonwealth:6t053r22n,"St. Vincent, from an actual survey made in the year 1773",1775-01-01T00:00:00Z,1775,"ENVELOPE(-61.3\, -61.1\, 13.4\, 13.1)","{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-61.3\,13.1]\,[-61.1\,13.1]\,[-61.1\,13.4]\,[-61.3\,13.4]\,[-61.3\,13.1]]]}\,""bbox"":[-61.3\,13.1\,-61.1\,13.4]}",06_01_006375,commonwealth:6t053r23x
commonwealth:cj82kk796,"Post route map of the states of California and Nevada showing post offices with the intermediate distances on mail routes in operation on the 1st of December, 1897",1897-01-01T00:00:00Z,1897,"ENVELOPE(-124.5\, -113.0\, 42.0\, 32.5)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-119.0\,37.0]}\,""properties"":{""placename"":""California""}},{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-115.0\,40.0]}\,""properties"":{""placename"":""Nevada""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-124.5\,32.5]\,[-113.0\,32.5]\,[-113.0\,42.0]\,[-124.5\,42.0]\,[-124.5\,32.5]]]}\,""bbox"":[-124.5\,32.5\,-113.0\,42.0]}",06_01_009047,commonwealth:cj82kk80z
commonwealth:hx11z0020,PLAN and SECTIONS of the Front of the Projected Hornwork at FORT CUMBERLAND with CASEMATES Proposed in the Curtain Capable of Containing 800 Men &c,1761-01-01T00:00:00Z,1761,"ENVELOPE(-64.2925\, -64.290278\, 45.865278\, 45.863611)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-64.3\,45.85]}\,""properties"":{""placename"":""Fort Beauséjour National Historic Park (historical park)\, New Brunswick""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-64.2925\,45.863611]\,[-64.290278\,45.863611]\,[-64.290278\,45.865278]\,[-64.2925\,45.865278]\,[-64.2925\,45.863611]]]}\,""bbox"":[-64.2925\,45.863611\,-64.290278\,45.865278]}",add_ms_57701_13,commonwealth:hx11z0038
commonwealth:8049g9049,Map of the district of Delaware in Ohio,1824-01-01T00:00:00Z,1824,"ENVELOPE(-84.0\, -82.92\, 41.62\, 40.48)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-80.8333\,40.0]}\,""properties"":{""placename"":""Ohio""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-84.0\,40.48]\,[-82.92\,40.48]\,[-82.92\,41.62]\,[-84.0\,41.62]\,[-84.0\,40.48]]]}\,""bbox"":[-84.0\,40.48\,-82.92\,41.62]}",06_01_006182,commonwealth:8049g905k
commonwealth:hx11z215g,FORT BEDFORD,1758-01-01T00:00:00Z,1758,"ENVELOPE(-78.505556\, -78.502778\, 40.020556\, 40.018889)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-78.5\,40.0167]}\,""properties"":{""placename"":""Bedford\, PA""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-78.505556\,40.018889]\,[-78.502778\,40.018889]\,[-78.502778\,40.020556]\,[-78.505556\,40.020556]\,[-78.505556\,40.018889]]]}\,""bbox"":[-78.505556\,40.018889\,-78.502778\,40.020556]}",add_ms_57714_10,commonwealth:hx11z216r
commonwealth:7h14b438d,Map of Oklahoma Territory,1894-01-01T00:00:00Z,1894,"ENVELOPE(-104.22593491106028\, -93.14742086478594\, 37.850005290725036\, 32.78911124920808)","{""type"":""Feature""\,""geometry"":{""type"":""Point""\,""coordinates"":[-98.0\,35.0]}\,""properties"":{""placename"":""Oklahoma""}},{""type"":""Feature""\,""geometry"":{""type"":""Polygon""\,""coordinates"":[[[-104.22593491106028\,32.78911124920808]\,[-93.14742086478594\,32.78911124920808]\,[-93.14742086478594\,37.850005290725036]\,[-104.22593491106028\,37.850005290725036]\,[-104.22593491106028\,32.78911124920808]]]}\,""bbox"":[-104.22593491106028\,32.78911124920808\,-93.14742086478594\,37.850005290725036]}",06_01_008863,commonwealth:7h14b439p
